BU_ID,Country,Region,Quarter,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
1717,India,APJ,FY23Q1,452-BDOK,3,ACCESSORIES,3987.8514,529.8914,Revenue < Mean
1717,India,APJ,FY23Q1,460-BDBM,3,CHASSIS/COVER/PANEL/BEZEL,91.6977,68.1877,Revenue < Mean
1717,India,APJ,FY23Q1,470-ACLH,5,CABLE,2638.3582,1661.4942,Revenue < Mean
1717,India,APJ,FY23Q1,470-ADGB,4,CABLE,87.597,46.875,Revenue < Mean
1717,India,APJ,FY23Q1,470-AERL,2,CABLE,467.9285,171.4285,Revenue < Mean
1717,India,APJ,FY23Q1,490-BENN,4,VIDEO BOARD,10072.1204,4261.5604,Revenue < Mean
1717,India,APJ,FY23Q1,490-BFEO,3,Accessories/Desktop,5641.1058,2819.6608,Revenue < Mean
1717,India,APJ,FY23Q1,490-BFEV,3,Accessories/Desktop,52370.2799,18991.5299,Revenue > Mean
1717,India,APJ,FY23Q1,490-BGFO,2,VIDEO BOARD,303.5998,159.2848,Revenue < Mean
1717,India,APJ,FY23Q1,492-11713,8,Networking,437.9219,244.2919,Revenue < Mean
1717,India,APJ,FY23Q1,492-11715,8,Networking,9781.378,5360.638,Revenue < Mean
1717,India,APJ,FY23Q1,492-BBSC,7,ACCESSORIES,39.2664,27.4704,Revenue < Mean
1717,India,APJ,FY23Q1,492-BBTN,7,ACCESSORIES,116.403,74.753,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCCF,6,ACCESSORIES,82.5788,49.6578,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCES,5,NETWORKING CARDS,1668.2403,760.2003,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCEU,5,NETWORKING CARDS,395418.055,134821.615,Revenue > Mean
1717,India,APJ,FY23Q1,492-BCEX,5,Dell Branded Accessories,535.8425,289.0525,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCLU,4,ACCESSORIES,99.388,58.438,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCNC,4,Power Peripherals Fulfilled,210.9311,-0.8089,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCQZ,3,ACCESSORIES,421.1199,213.1949,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCVM,3,ACCESSORIES,530.3405,280.4775,Revenue < Mean
1717,India,APJ,FY23Q1,492-BCVY,3,ACCESSORIES,241.7771,176.8341,Revenue < Mean
1717,India,APJ,FY23Q1,492-BDCD,2,ACCESSORIES,215.6638,52.1108,Revenue < Mean
1717,India,APJ,FY23Q1,492-BDCQ,1,NETWORKING CARDS,2387.0847,995.6847,Revenue < Mean
1717,India,APJ,FY23Q1,492-BDDF,1,ACCESSORIES,120.775,-1.725,Revenue < Mean
1717,India,APJ,FY23Q1,540-BBJD,8,NETWORKING CARDS,2298.3399,1434.5669,Revenue < Mean
1717,India,APJ,FY23Q1,540-BBMO,7,NETWORKING CARDS,171.579,99.578,Revenue < Mean
1717,India,APJ,FY23Q1,540-BCDN,5,NETWORKING CARDS,251.7081,132.7081,Revenue < Mean
1717,India,APJ,FY23Q1,540-BCEH,5,Networking,567.4002,247.3522,Revenue < Mean
1717,India,APJ,FY23Q1,540-BCGW,4,Accessories/Desktop,20.567,13.277,Revenue < Mean
1717,India,APJ,FY23Q1,580-AIQN,3,Accessories/Desktop,128736.5748,33053.0748,Revenue > Mean
1717,India,APJ,FY23Q1,580-AJNB,2,KEYBOARD,372851.0991,97160.3991,Revenue > Mean
1717,India,APJ,FY23Q1,580-AJNJ,2,KEYBOARD,276082.0861,85760.3161,Revenue > Mean
1841,Taiwan,APJ,FY23Q1,321-BDUH,4,CHASSIS/COVER/PANEL/BEZEL,10374.2803,3098.8933,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AFUT,2,RAM/DRAM/VRAM/CACHE,9683.3827,4911.8747,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AFUU,2,RAM/DRAM/VRAM/CACHE,269.9826,137.1666,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AGDV,2,RAM/DRAM/VRAM/CACHE,626.1024,195.4094,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AGDY,2,RAM/DRAM/VRAM/CACHE,120.5238,28.7838,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AGIZ,2,RAM/DRAM/VRAM/CACHE,401.1916,205.8896,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,370-AGJC,2,RAM/DRAM/VRAM/CACHE,631.5219,270.6289,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,382-BBDM,7,NETWORKING CARDS,180.5738,99.5838,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,382-BBIU,2,NETWORKING CARDS,37.8175,13.9315,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-ABJQ,9,HD,148.3836,115.0336,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-AEMC,8,HD,414.2816,220.1816,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-AFPZ,8,HD,352.6428,180.2068,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-AHJG,7,HD,87.9876,49.5376,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-APYM,6,HD,706.2234,333.3654,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-AYLK,4,HD,810.4367,296.4837,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-BFLQ,3,HD,72.1403,13.4403,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-BGXQ,3,HD,2825.3706,1193.6706,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-BGXV,3,HD,2256.468,1035.768,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,400-BKPB,2,RAM/DRAM/VRAM/CACHE,652.9733,341.7733,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,408-BBCH,8,HD,230.896,101.719,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,414-BBBK,8,HD,2491.4712,1128.2222,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,414-BBBP,7,ACCESSORIES,645.1644,284.1844,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,429-AAUQ,7,HD,5085.9054,2330.1564,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,429-AAZP,6,CD-ROM,657.7804,261.1084,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,429-AAZZ,6,CD-ROM,30.5842,20.9502,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,429-ABFY,5,CD-ROM,68.0439,49.0419,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,429-ABLD,2,CD-ROM,73.7799,34.5719,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,443-BBBD,8,Enterprise Server HW,1612.9321,1071.9721,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-15496,12,Enterprise Server HW,9.7026,6.0926,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-19181,8,ACCESSORIES,1198.9396,944.6566,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-19183,8,ACCESSORIES,68.3515,57.7065,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AFFV,7,Enterprise Server HW,30.9912,16.4912,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AFOM,6,CABLE,11.9031,8.7531,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AFRM,6,ACCESSORIES,1977.3533,1299.5503,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AGPZ,5,ACCESSORIES,121.736,74.083,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AHBO,5,BATTERY,3659.9599,1907.2639,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AHMM,4,Enterprise Server HW,2.5699,1.0499,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AHNN,4,ACCESSORIES,63.5232,35.8822,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AHSG,4,POWER SUPPLY,65.5037,31.7437,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AHSH,4,POWER SUPPLY,296.5589,202.6589,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AJTS,2,ACCESSORIES,2924.012,1408.003,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AJUD,2,ACCESSORIES,321.0362,202.8962,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AJUS,2,ACCESSORIES,106.8284,81.8454,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AJVC,2,POWER SUPPLY,331.7054,226.5814,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AJVE,2,ACCESSORIES,276.7571,188.8501,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,450-AKEF,2,ACCESSORIES,108.9339,46.4739,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-12193,8,BATTERY,566.5704,270.3754,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-BBLJ,8,BATTERY,122.6626,86.8446,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-BBOM,7,BATTERY,342.4015,223.9235,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-BBSY,7,BATTERY,64.7996,38.8706,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-BBZG,6,BATTERY,6486.5769,3869.4749,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,451-BBZH,6,BATTERY,87.1579,38.8789,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,452-BBPD,8,ACCESSORIES,841.4844,478.4344,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,452-BDFM,4,ACCESSORIES,84.0139,43.8139,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,452-BDFO,4,ACCESSORIES,43.375,17.675,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,452-BDLQ,3,ACCESSORIES,6495.3708,3274.4168,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,452-BDQK,2,ACCESSORIES,1078.3047,256.5047,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,460-BDDC,2,ACCESSORIES,186.6786,66.0786,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-13514,9,Networking,34.0836,27.4346,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-13695,9,Networking,37.4421,18.9921,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-AANH,9,Networking,60.0214,50.0014,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ABEL,8,Networking,1723.0043,1000.1443,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ABEO,8,Networking,178.0039,77.8039,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ACZM,4,CABLE,614.7735,216.6235,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ACZP,4,CABLE,305.1577,187.0777,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ADCL,4,CABLE,58.3138,22.7638,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,470-ADYG,3,CABLE,38.2356,22.8876,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,490-BGSR,1,VIDEO BOARD,37211.6267,10611.3467,Revenue > Mean
1841,Taiwan,APJ,FY23Q1,492-11713,8,Networking,312.722,225.992,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-11715,8,Networking,4118.5628,2371.8428,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-11720,8,ACCESSORIES,181.1448,135.1238,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-11729,8,ACCESSORIES,301.6257,197.8307,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BBGU,9,ACCESSORIES,153.8269,26.6969,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BBIS,9,ACCESSORIES,143.6606,58.3406,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BBJO,8,ACCESSORIES,176.3814,93.3734,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BBNS,8,ACCESSORIES,135.869,102.563,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCCG,6,ACCESSORIES,805.2861,413.4101,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCGH,5,ACCESSORIES,609.5359,254.0359,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCGR,5,ACCESSORIES,1888.1381,1217.4651,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCHR,5,Power Peripherals Fulfilled,235.5986,139.7186,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCKD,4,ACCESSORIES,68.1684,44.7144,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BCNC,4,Power Peripherals Fulfilled,61.7965,42.4785,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,492-BDDQ,1,ACCESSORIES,21.5265,11.9935,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,540-BBJD,8,NETWORKING CARDS,9741.2811,4871.6551,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,540-BBMO,7,NETWORKING CARDS,677.6286,346.6946,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,540-BCKH,4,NETWORKING CARDS,35.1441,17.1981,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,540-BCQM,3,NETWORKING CARDS,121.3281,61.7481,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,570-AASW,4,ACCESSORIES,84.7046,2.4646,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,575-BBRY,5,ACCESSORIES,77.4535,48.7035,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,575-BBSH,5,BRACKETS/SHIELDS/CLIPS,92.2974,50.9374,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,575-BBSI,5,BRACKETS/SHIELDS/CLIPS,85.5855,47.5455,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,575-BBYD,4,BRACKETS/SHIELDS/CLIPS,231.7823,45.0923,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AEOE,7,ACCESSORIES,2133.1862,1379.5622,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AHFC,4,ACCESSORIES,138.0419,54.0409,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AHFK,4,ACCESSORIES,3.523,2.013,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AHFR,4,ACCESSORIES,41.8976,8.6276,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AHFX,4,ACCESSORIES,8.7549,2.6149,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AIQH,3,Accessories/Desktop,20686.6226,7031.9826,Revenue > Mean
1841,Taiwan,APJ,FY23Q1,580-AIQO,3,Accessories/Desktop,683.8938,306.6938,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AJMZ,2,KEYBOARD,1757.4393,914.9793,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AJNR,2,KEYBOARD,653.3073,366.5173,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AJNS,2,KEYBOARD,170.1789,88.2789,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,580-AJNU,2,KEYBOARD,27533.3382,11333.6962,Revenue > Mean
1841,Taiwan,APJ,FY23Q1,580-AJOS,2,KEYBOARD,53849.5405,18820.9405,Revenue > Mean
1841,Taiwan,APJ,FY23Q1,750-ABBU,5,ACCESSORIES,1108.3602,580.5602,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,750-ABEP,4,ACCESSORIES,63.5955,15.1555,Revenue < Mean
1841,Taiwan,APJ,FY23Q1,750-ABNO,3,ACCESSORIES,51.1148,24.6548,Revenue < Mean
3535,Japan,APJ,FY23Q1,262-BBBM,3,ACCESSORIES,17.224,9.654,Revenue < Mean
3535,Japan,APJ,FY23Q1,321-BFYN,2,CHASSIS/COVER/PANEL/BEZEL,1.8997,1.2377,Revenue < Mean
3535,Japan,APJ,FY23Q1,325-BDDZ,4,NETWORKING CARDS,99.7497,64.0247,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AFFG,3,RAM/DRAM/VRAM/CACHE,1073.2251,377.5521,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AFSZ,2,RAM/DRAM/VRAM/CACHE,1479.2672,699.5432,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AFUT,2,RAM/DRAM/VRAM/CACHE,365.7249,203.9809,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AFUU,2,RAM/DRAM/VRAM/CACHE,182.6442,104.0562,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AGDV,2,RAM/DRAM/VRAM/CACHE,2743.9174,1389.4834,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AGEC,2,RAM/DRAM/VRAM/CACHE,15296.6436,6836.4786,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AGJB,2,RAM/DRAM/VRAM/CACHE,322.2592,167.8092,Revenue < Mean
3535,Japan,APJ,FY23Q1,370-AGJD,2,RAM/DRAM/VRAM/CACHE,1569.0968,592.5868,Revenue < Mean
3535,Japan,APJ,FY23Q1,382-BBDM,7,NETWORKING CARDS,20.9562,4.7582,Revenue < Mean
3535,Japan,APJ,FY23Q1,382-BBIT,2,NETWORKING CARDS,207.0647,106.1467,Revenue < Mean
3535,Japan,APJ,FY23Q1,382-BBIU,2,NETWORKING CARDS,59.3086,35.4386,Revenue < Mean
3535,Japan,APJ,FY23Q1,386-BBBI,9,VIDEO BOARD,1851.818,667.62,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-26839,9,HD,5488.5727,3013.1117,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-26843,9,HD,1093.3017,594.7577,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-ABJQ,9,HD,2520.9288,1650.2788,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-ACGC,9,HD,755.7601,468.8601,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AEMC,8,HD,4327.9516,2351.1516,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AFPZ,8,HD,3944.3916,2222.2816,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AHJG,7,HD,2668.8215,1847.3215,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AOMS,6,HD,1254.1053,737.9053,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AORG,6,HD,1580.7305,1080.7305,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AORP,6,HD,12078.752,8095.872,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AORW,6,HD,380.3447,228.1447,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-APYM,6,HD,32005.8783,20351.4303,Revenue > Mean
3535,Japan,APJ,FY23Q1,400-AQBU,6,HD,1783.3889,931.6869,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AXBM,5,HD,60.6338,43.8738,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AYLK,4,HD,12474.9931,8003.3401,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AYMV,4,HD,20409.2208,11120.7408,Revenue > Mean
3535,Japan,APJ,FY23Q1,400-AYTC,4,HD,10429.9214,6224.5714,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-AZFQ,4,HD,5110.9217,3630.5217,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BBSF,4,HD,28.111,21.079,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BBSG,4,ACCESSORIES,7.4135,5.0415,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BBSH,4,ACCESSORIES,6.7255,4.1765,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BBSI,4,ACCESSORIES,205.1279,135.3739,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BCLE,4,HD,1481.3843,908.9033,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BGXQ,3,HD,3871.6589,1897.6589,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BGXV,3,HD,8940.6937,5921.3937,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BGYG,3,HD,383.9134,209.9634,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BGYI,3,HD,4844.4692,2413.8692,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BGYJ,3,HD,883.6429,590.1429,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BHEM,3,HD,2209.0407,1359.7407,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BHRQ,3,HD,10802.0049,4986.9339,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BHRS,3,HD,6344.542,3332.688,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BIDQ,3,HD,1335.4912,831.2912,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BKKF,2,HD,3998.1601,1603.8601,Revenue < Mean
3535,Japan,APJ,FY23Q1,400-BKMW,2,RAM/DRAM/VRAM/CACHE,1843.633,978.833,Revenue < Mean
3535,Japan,APJ,FY23Q1,401-AAPU,7,HD,81.1081,48.3081,Revenue < Mean
3535,Japan,APJ,FY23Q1,401-ABZU,2,HD,68.1673,34.8173,Revenue < Mean
3535,Japan,APJ,FY23Q1,403-BBUH,5,NETWORKING CARDS,1303.5955,737.0955,Revenue < Mean
3535,Japan,APJ,FY23Q1,403-BBVS,4,HD,1342.737,781.821,Revenue < Mean
3535,Japan,APJ,FY23Q1,403-BBYC,4,HD,3579.6482,1157.2382,Revenue < Mean
3535,Japan,APJ,FY23Q1,407-BCDR,4,Enterprise Networking HW,328.078,190.558,Revenue < Mean
3535,Japan,APJ,FY23Q1,408-BBCH,8,HD,774.2881,472.8251,Revenue < Mean
3535,Japan,APJ,FY23Q1,408-BBCI,8,HD,605.6502,351.2142,Revenue < Mean
3535,Japan,APJ,FY23Q1,412-AANY,5,ACCESSORIES,107.1284,85.9644,Revenue < Mean
3535,Japan,APJ,FY23Q1,412-AAPU,4,ACCESSORIES,91.6016,82.7426,Revenue < Mean
3535,Japan,APJ,FY23Q1,412-AAQU,4,ACCESSORIES,825.3893,731.1183,Revenue < Mean
3535,Japan,APJ,FY23Q1,412-AAQW,4,ACCESSORIES,60.4942,36.8742,Revenue < Mean
3535,Japan,APJ,FY23Q1,412-AAUM,2,ACCESSORIES,1.2788,0.7638,Revenue < Mean
3535,Japan,APJ,FY23Q1,414-BBBK,8,HD,1303.7411,849.3171,Revenue < Mean
3535,Japan,APJ,FY23Q1,414-BBBQ,7,ACCESSORIES,2735.0265,1650.8545,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-AATX,8,CD-ROM,34.1488,23.5798,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-AAUQ,7,HD,502962.7999,262338.7349,Revenue > Mean
3535,Japan,APJ,FY23Q1,429-AAYT,6,CD-ROM,604.5493,371.9693,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-AAYU,6,CD-ROM,44.4258,25.4198,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-AAZP,6,CD-ROM,319.0051,150.7431,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-AAZZ,6,CD-ROM,50.0416,30.9006,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-ABFY,5,CD-ROM,26.763,17.496,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-ABKV,2,CD-ROM,91.1326,51.4046,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-ABKW,2,CD-ROM,57.6869,29.2979,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-ABLB,2,CD-ROM,141.451,77.438,Revenue < Mean
3535,Japan,APJ,FY23Q1,429-ABLC,2,CD-ROM,501.6123,252.6723,Revenue < Mean
3535,Japan,APJ,FY23Q1,443-BBBD,8,Enterprise Server HW,27098.5381,18419.6581,Revenue > Mean
3535,Japan,APJ,FY23Q1,450-14687,12,Enterprise Server HW,934.8911,788.6601,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-19148,9,Power Peripherals Fulfilled,23654.041,11495.296,Revenue > Mean
3535,Japan,APJ,FY23Q1,450-19160,9,ACCESSORIES,4619.3253,3416.6153,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-19183,8,ACCESSORIES,61356.6137,45876.5477,Revenue > Mean
3535,Japan,APJ,FY23Q1,450-AEOV,7,POS/Tablets/Other,574.5528,477.8668,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AFRM,6,ACCESSORIES,13.6699,7.9659,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AGOP,5,ACCESSORIES,795.5589,473.5009,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AGOU,5,ACCESSORIES,385.1511,243.2471,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AGQC,5,ACCESSORIES,2809.4529,1840.8299,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AHBO,5,BATTERY,35196.0899,12849.2159,Revenue > Mean
3535,Japan,APJ,FY23Q1,450-AHMN,4,CABLE,3.3635,1.9235,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AHUS,4,ACCESSORIES,351.9294,223.5694,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AHWI,4,POWER SUPPLY,136.9725,70.7925,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSL,2,ACCESSORIES,19374.698,13380.831,Revenue > Mean
3535,Japan,APJ,FY23Q1,450-AJSM,2,POWER SUPPLY,42.6281,32.2311,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSN,2,POWER SUPPLY,5076.9165,3821.6695,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSO,2,POWER SUPPLY,134.8958,99.9618,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSQ,2,POWER SUPPLY,4001.9642,2745.9522,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSY,2,ACCESSORIES,916.0596,655.8876,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AJSZ,2,ACCESSORIES,194.1127,134.8147,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AKET,2,ACCESSORIES,87.3735,29.2485,Revenue < Mean
3535,Japan,APJ,FY23Q1,450-AKFO,2,SHIPPING MODS,2.9195,1.8485,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-12193,8,BATTERY,78705.0935,31017.6985,Revenue > Mean
3535,Japan,APJ,FY23Q1,451-BBLJ,8,BATTERY,634.4541,419.5461,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBOM,7,BATTERY,122.9635,63.7245,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBSD,7,BATTERY,959.0406,585.0826,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBSY,7,BATTERY,8494.8479,4620.1049,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBZG,6,BATTERY,11552.0637,6201.2327,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBZH,6,BATTERY,598.1613,365.3553,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBZP,6,BATTERY,5553.3639,2338.2489,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BBZT,6,BATTERY,913.6025,422.9645,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BCDH,5,BATTERY,566.5351,326.1961,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BCDS,5,BATTERY,235.3441,100.3911,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BCDW,5,BATTERY,996.2793,475.8993,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BCGI,4,BATTERY,867.012,503.874,Revenue < Mean
3535,Japan,APJ,FY23Q1,451-BCHK,4,BATTERY,2909.9889,1770.1419,Revenue < Mean
